,ACCOUNT_STATUS,SERVICE_PLAN,MODEL,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,FEEDBACK,SITE_TYPE_DESC,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,cluster 3,predicted_accountstatus,pred_prob_1
5227,0,proffessional_plan,DW7000,Vars,Direct Channel,No-Feedback,Broadband Remote,39,3,Single,No Children,Not Identified,0,1,0.7652630072433951
5228,0,basic_plan,HN9000,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,33,0,Single,No Children,No ,0,0,0.14717343289540827
5229,0,Elite,HN7000S,UNKNOWN-channel,Direct Channel,No-Feedback,Broadband Remote,28,6,Divorcee/Widow,No Children,No ,0,0,0.29669749120959044
5230,0,Home,HN7000S,UNKNOWN-channel,Direct Channel,No-Feedback,Broadband Remote,28,0,Single,Not Identified,No ,0,1,0.9571933529543916
5231,0,no-plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,45,7,Married,No Children,Not Identified,0,1,0.936816276750274
5232,0,Elite,UNK,Retail/others,Direct Channel,Good,Broadband Remote,47,6,Single,No Children,No ,0,0,0.19248475835211484
5233,0,basic_plan,NONE,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,25,0,Single,Not Identified,No ,0,1,0.880504897986893
5234,0,Home,HN7000S,Retail/others,Indirect Channel,Good,Spaceway,29,5,Married,No Children,Not Identified,1,0,0.09897066581558718
5235,0,Home,HN9000,Call Center,Direct Channel,Bad,Spaceway,51,1,Married,At Least One Children,No ,1,1,0.6644948518829277
5236,0,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,53,7,Married,No Children,No ,0,1,0.9635713178969869
5237,0,power_plan,HN9000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,36,5,Married,No Children,No ,0,0,0.4062874460810062
5238,0,no-plan,NONE,Retail/others,Direct Channel,Good,Broadband Remote,26,6,Single,No Children,No ,0,1,0.966390091388439
5239,0,Elite,DW4000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,53,8,Married,At Least One Children,No ,0,1,0.8101875458934249
5240,0,Home,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,47,4,Single,No Children,No ,0,0,0.30648033073656256
5241,0,power_plan,HN7000S,Web orders,Indirect Channel,Good,Broadband Remote,40,0,Married,No Children,No ,0,1,0.5764624899088552
5242,0,proffessional_plan,HN9000,UNKNOWN-channel,Direct Channel,No-Feedback,Broadband Remote,52,0,Single,No Children,No ,0,0,0.12483965140357715
5243,0,proffessional_plan,NONE,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,61,3,Married,At Least One Children,No ,0,1,0.8550717060936004
5244,0,Elite,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,38,0,Single,No Children,No ,0,0,0.06674056411609845
5245,0,Elite,UNK,Vars,Direct Channel,Good,Broadband Remote,60,0,Not Identified,No Children,Yes,0,0,0.057381542837990115
5246,0,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,45,12,Single,Not Identified,No ,0,0,0.43515923274545043
5247,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,26,8,Married,No Children,Yes,1,1,0.9702437998839477
5248,0,power_plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,31,8,Married,No Children,Not Identified,0,0,0.04145301051474096
5249,0,no-plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Spaceway,32,4,Married,No Children,No ,1,1,0.8775993547534261
5250,0,Elite,UNK,Vars,Direct Channel,Good,Broadband Remote,60,0,Single,No Children,No ,0,0,0.14339188121143315
5251,0,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,57,4,Divorcee/Widow,At Least One Children,No ,0,0,0.2648012270262037
5252,0,Home,NONE,UNKNOWN-channel,Direct Channel,Bad,Spaceway,24,6,Married,At Least One Children,Yes,1,1,0.8405776931611053
5253,0,basic_plan,HN9000,Web orders,Direct Channel,Good,Broadband Remote,75,0,Married,At Least One Children,Not Identified,0,0,0.04840568153820867
5254,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,No-Feedback,Broadband Remote,75,9,Married,No Children,No ,0,0,0.0978085745039329
5255,0,basic_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,45,0,Single,No Children,No ,0,1,0.8278813532255354
5256,0,proffessional_plan,UNK,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,49,6,Single,No Children,Not Identified,0,1,0.943657468182091
5257,0,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,47,7,Married,No Children,No ,0,1,0.9544604032779749
5258,0,power_plan,UNK,Retail/others,Direct Channel,Good,Broadband Remote,43,0,Single,No Children,Yes,0,1,0.9867230096705214
5259,0,Elite,HN9000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,47,4,Married,No Children,No ,1,0,0.441709202078131
5260,0,basic_plan,HN9000,Retail/others,Indirect Channel,Good,Broadband Remote,38,0,Single,No Children,Not Identified,0,1,0.9883321290491833
5261,0,proffessional_plan,DW4000,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,38,3,Divorcee/Widow,At Least One Children,Yes,0,1,0.9489997146633009
5262,0,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,46,0,Single,Not Identified,No ,0,1,0.8788557656521133
5263,0,basic_plan,HN9000,Retail/others,Direct Channel,Good,Spaceway,0,0,Single,Not Identified,Yes,1,1,0.8954778769994938
5264,0,basic_plan,UNK,Vars,Direct Channel,Bad,Spaceway,66,0,Married,No Children,Yes,1,0,0.11979707881457716
5265,0,basic_plan,HN7000S,Web orders,Indirect Channel,Bad,Broadband Remote,0,6,Married,At Least One Children,No ,0,0,0.15692871320699234
5266,0,basic_plan,HN9000,Call Center,Direct Channel,Good,Broadband Remote,51,6,Married,No Children,Yes,0,0,0.092693847927334
5267,0,power_plan,DW6000,Retail/others,Direct Channel,No-Feedback,Broadband Remote,28,2,Not Identified,No Children,No ,0,0,0.1032746613230712
5268,0,Elite,HN7000S,Call Center,Direct Channel,No-Feedback,Broadband Remote,44,0,Married,No Children,Not Identified,0,1,0.9874888461389479
5269,0,Home,HN9000,Retail/others,Direct Channel,Bad,Spaceway,54,5,Divorcee/Widow,No Children,Not Identified,1,0,0.1664629027620274
5270,0,basic_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,53,5,Married,At Least One Children,No ,1,0,0.05296917174259126
5271,0,basic_plan,HN9000,Retail/others,Indirect Channel,Bad,Broadband Remote,52,0,Single,Not Identified,No ,0,0,0.25526508182201996
5272,0,basic_plan,HN7000S,Web orders,Indirect Channel,Bad,Broadband Remote,74,3,Married,At Least One Children,No ,0,1,0.9385919877077011
5273,0,proffessional_plan,DW6000,Call Center,Direct Channel,Good,Spaceway,36,0,Single,No Children,Not Identified,1,1,0.9852341210222137
5274,0,proffessional_plan,DW4020,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,52,4,Single,No Children,Not Identified,0,1,0.8219324318345338
5275,0,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Spaceway,32,0,Single,Not Identified,Not Identified,1,0,0.06064709965104241
5276,0,no-plan,HN9000,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,42,0,Single,No Children,No ,0,1,0.5351826872555279
5277,0,Home,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,43,0,Single,No Children,No ,0,1,0.9354640605368724
5278,0,Home,HN7000S,Web orders,Indirect Channel,Good,Broadband Remote,25,6,Married,No Children,No ,0,0,0.041160845675016725
5279,0,no-plan,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,41,6,Single,No Children,Not Identified,0,0,0.3720261097635601
5280,0,Home,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,32,8,Married,No Children,Not Identified,0,1,0.7201846730827335
5281,0,basic_plan,NONE,Vars,Indirect Channel,Bad,Broadband Remote,62,0,Married,At Least One Children,Not Identified,0,1,0.5929803482703475
5282,0,no-plan,HN7000S,Retail/others,Direct Channel,Good,Spaceway,35,3,Single,No Children,No ,1,0,0.05855766191665157
5283,0,proffessional_plan,NONE,Call Center,Direct Channel,Good,Broadband Remote,60,8,Married,No Children,No ,0,0,0.46778338639310346
5284,0,Elite,HN7000S,Call Center,Indirect Channel,No-Feedback,Broadband Remote,0,0,Single,Not Identified,Yes,0,0,0.10686178915555322
5285,0,basic_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,37,9,Married,At Least One Children,No ,0,0,0.27038703820106397
5286,0,proffessional_plan,DW4020,Retail/others,Direct Channel,No-Feedback,Broadband Remote,35,12,Single,Not Identified,Not Identified,0,0,0.05790724329307726
5287,0,no-plan,HN9000,Vars,Direct Channel,No-Feedback,Broadband Remote,44,6,Married,No Children,No ,0,1,0.8902461487413719
5288,0,Home,HN7000S,Retail/others,Indirect Channel,Bad,Spaceway,39,4,Single,No Children,Not Identified,1,0,0.46640615618254067
5289,0,proffessional_plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,25,0,Single,No Children,No ,0,1,0.9881146771057386
5290,0,basic_plan,NONE,Web orders,Indirect Channel,Good,Broadband Remote,37,7,Married,At Least One Children,No ,0,1,0.9625116859614801
5291,0,Elite,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,47,0,Married,No Children,No ,0,1,0.8477049571839658
5292,0,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,23,4,Married,No Children,No ,0,1,0.9052590924821505
5293,0,proffessional_plan,DW6000,Retail/others,Indirect Channel,Bad,Spaceway,65,0,Single,No Children,No ,1,0,0.18747662898778022
5294,0,proffessional_plan,DW4020,Call Center,Indirect Channel,Good,Broadband Remote,29,0,Single,No Children,Yes,0,1,0.8172760192025501
5295,0,basic_plan,NONE,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,59,13,Married,No Children,Yes,0,1,0.9702515714923446
5296,0,basic_plan,HN7000S,Call Center,Indirect Channel,Good,Broadband Remote,37,0,Married,No Children,No ,0,1,0.8249752870150756
5297,0,Elite,HN9000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,78,6,Married,No Children,No ,1,1,0.9425489290579483
5298,0,basic_plan,HN9000,Retail/others,Direct Channel,Good,Broadband Remote,39,0,Single,No Children,No ,0,1,0.858793554671838
5299,0,Elite,DW4000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,23,0,Married,No Children,Yes,0,1,0.8388150364671592
5300,0,no-plan,DW4000,Web orders,Direct Channel,Good,Broadband Remote,0,0,Single,Not Identified,Yes,0,0,0.060701170907034585
5301,0,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,50,4,Not Identified,No Children,Yes,0,0,0.18686209616342492
5302,0,basic_plan,HN9000,Vars,Direct Channel,No-Feedback,Spaceway,71,0,Married,No Children,No ,1,1,0.8551784124934617
5303,0,proffessional_plan,HN9000,Web orders,Direct Channel,Good,Spaceway,57,6,Married,No Children,No ,1,0,0.10702600191485864
5304,0,Home,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,22,0,Single,No Children,No ,1,0,0.052917993982275736
5305,0,basic_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,57,0,Married,No Children,No ,1,1,0.741728880339095
5306,0,power_plan,DW6000,Retail/others,Indirect Channel,Good,Broadband Remote,50,0,Single,No Children,No ,0,0,0.4352980255138788
5307,0,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,Good,Spaceway,64,9,Married,No Children,No ,1,0,0.21372739873017235
5308,0,basic_plan,DW4000,Retail/others,Direct Channel,Bad,Broadband Remote,36,5,Single,Not Identified,Yes,0,0,0.33417259396324506
5309,0,Home,HN7000S,Retail/others,Direct Channel,No-Feedback,Spaceway,23,8,Single,No Children,Yes,1,1,0.8374731372930297
5310,0,proffessional_plan,HN7000S,Web orders,Direct Channel,Bad,Broadband Remote,38,6,Married,No Children,Yes,0,0,0.10042347540193278
5311,0,basic_plan,HN7000S,Retail/others,Direct Channel,Good,Spaceway,26,0,Married,At Least One Children,Not Identified,1,1,0.778348437971724
5312,0,power_plan,HN9000,Vars,Direct Channel,Good,Spaceway,50,6,Married,At Least One Children,No ,1,0,0.3149542433491541
5313,0,no-plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,26,6,Married,No Children,No ,0,1,0.9847315038307205
5314,0,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,50,0,Single,No Children,Yes,0,1,0.9647276148472594
5315,0,basic_plan,DW7000,Call Center,Direct Channel,Good,unknown-site-desc,42,0,Married,No Children,Yes,1,1,0.8767472989114037
5316,0,no-plan,HN9000,Retail/others,Direct Channel,Good,Spaceway,39,5,Married,No Children,No ,1,0,0.03906654520691839
5317,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,50,6,Single,Not Identified,Yes,0,0,0.12835818568946145
5318,0,proffessional_plan,NONE,Retail/others,Direct Channel,Bad,Broadband Remote,64,6,Married,No Children,Not Identified,0,0,0.07707777259092921
5319,0,basic_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,30,0,Married,At Least One Children,No ,0,1,0.8273235542512205
5320,0,proffessional_plan,DW7000,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,47,5,Divorcee/Widow,No Children,No ,0,1,0.8657130969686427
5321,0,Elite,DW4000,Retail/others,Direct Channel,Bad,Broadband Remote,52,7,Married,No Children,No ,0,1,0.9887105130399257
5322,0,basic_plan,HN7000S,Web orders,Direct Channel,Good,Broadband Remote,49,0,Single,No Children,Yes,0,1,0.7655751306127246
5323,0,Elite,DW7000,Vars,Direct Channel,Good,Broadband Remote,59,0,Single,No Children,Yes,0,0,0.06182823106411898
5324,0,basic_plan,UNK,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,53,6,Divorcee/Widow,No Children,Not Identified,0,1,0.8501681880951436
5325,0,basic_plan,HN7000S,Web orders,Indirect Channel,No-Feedback,Broadband Remote,75,7,Married,No Children,No ,0,1,0.8835494389905554
5326,0,Elite,UNK,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,56,0,Married,No Children,Yes,0,0,0.16871738646478865
5327,0,Elite,UNK,Call Center,Direct Channel,Good,Broadband Remote,60,4,Single,No Children,No ,0,0,0.34153798036781613
5328,0,proffessional_plan,UNK,Retail/others,Direct Channel,Good,Broadband Remote,52,3,Single,Not Identified,No ,0,1,0.77008686686214
5329,0,no-plan,HN9000,Call Center,Indirect Channel,Good,Broadband Remote,31,4,Single,No Children,Not Identified,0,0,0.19567336483469636
5330,0,proffessional_plan,NONE,Vars,Direct Channel,Good,Spaceway,63,7,Married,At Least One Children,No ,1,1,0.7211747569867584
5331,0,basic_plan,UNK,UNKNOWN-channel,Direct Channel,No-Feedback,Spaceway,65,13,Single,No Children,No ,1,1,0.9209351428959313
5332,0,proffessional_plan,HN7000S,Vars,Indirect Channel,Good,Broadband Remote,38,0,Married,No Children,No ,0,0,0.1417094688301273
5333,0,basic_plan,NONE,Retail/others,Direct Channel,No-Feedback,Broadband Remote,35,0,Married,At Least One Children,Not Identified,0,0,0.07314913168821066
5334,0,basic_plan,HN7000S,Call Center,Indirect Channel,No-Feedback,Broadband Remote,32,3,Single,No Children,No ,0,0,0.3010186620915371
5335,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,54,7,Married,No Children,No ,1,0,0.09378237480047667
5336,0,no-plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,30,8,Single,No Children,Yes,0,0,0.039711401097847016
5337,0,Home,HN9000,Retail/others,Direct Channel,Good,Spaceway,62,0,Single,No Children,Yes,1,0,0.0662139800911802
5338,0,basic_plan,UNK,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,51,0,Not Identified,No Children,Yes,0,0,0.09265065960751581
5339,0,Elite,DW6000,Web orders,Indirect Channel,Good,Broadband Remote,60,5,Single,No Children,Yes,0,0,0.12338520436132216
5340,0,basic_plan,HN9000,Retail/others,Direct Channel,No-Feedback,Broadband Remote,62,0,Single,No Children,No ,0,1,0.8408277610986301
5341,0,proffessional_plan,UNK,Retail/others,Direct Channel,Bad,Broadband Remote,55,7,Single,No Children,Yes,0,1,0.8672685536520177
5342,0,no-plan,DW7000,Retail/others,Indirect Channel,Good,Broadband Remote,22,7,Single,No Children,Not Identified,0,1,0.715497662616708
5343,0,no-plan,HN7000S,UNKNOWN-channel,Direct Channel,No-Feedback,Spaceway,49,6,Married,No Children,No ,1,0,0.08407422436027247
5344,0,Elite,HN7000S,Retail/others,Indirect Channel,No-Feedback,Broadband Remote,30,0,Married,At Least One Children,Yes,0,1,0.5972993454973954
5345,0,Home,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,22,4,Married,No Children,No ,1,0,0.2730485674802521
5346,0,Elite,HN9000,Vars,Direct Channel,Good,Broadband Remote,45,6,Married,At Least One Children,No ,0,1,0.8388215474141253
5347,0,Home,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,62,7,Married,No Children,No ,1,0,0.11177705066916403
5348,0,basic_plan,HN7000S,UNKNOWN-channel,Indirect Channel,No-Feedback,Broadband Remote,22,0,Married,No Children,No ,0,1,0.8872386821335627
5349,0,Elite,UNK,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,22,8,Single,No Children,No ,0,0,0.34183699487623076
5350,0,basic_plan,HN7000S,UNKNOWN-channel,Indirect Channel,No-Feedback,Broadband Remote,54,0,Not Identified,No Children,No ,0,1,0.8534252677636973
5351,0,proffessional_plan,HN7000S,Vars,Direct Channel,No-Feedback,Broadband Remote,30,0,Single,No Children,No ,0,0,0.12225393525050302
5352,0,Home,HN9000,Web orders,Direct Channel,Bad,Spaceway,62,8,Single,Not Identified,Yes,1,1,0.9760806945554947
5353,0,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,No-Feedback,Broadband Remote,32,5,Single,Not Identified,Yes,0,0,0.09101924108048334
5354,0,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,52,1,Married,At Least One Children,Yes,0,0,0.24824666123138783
5355,0,power_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,39,7,Married,At Least One Children,No ,0,1,0.9295211662012237
5356,0,basic_plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,43,0,Single,No Children,Yes,0,0,0.4121187411227464
5357,0,proffessional_plan,UNK,Vars,Direct Channel,Good,Broadband Remote,64,5,Single,No Children,Yes,0,1,0.760718983114735
5358,0,proffessional_plan,DW4020,Web orders,Indirect Channel,Bad,Broadband Remote,60,13,Married,No Children,No ,0,0,0.3390822425800784
5359,0,basic_plan,DW6000,Retail/others,Direct Channel,Good,Broadband Remote,46,6,Married,At Least One Children,No ,0,0,0.09122213800915274
5360,0,Home,UNK,Call Center,Direct Channel,Bad,Broadband Remote,66,7,Not Identified,No Children,Yes,0,1,0.9722134594431863
5361,0,no-plan,HN7000S,Retail/others,Direct Channel,Good,Spaceway,32,0,Married,At Least One Children,No ,1,1,0.812592861932164
5362,0,no-plan,HN9000,Retail/others,Indirect Channel,Good,Broadband Remote,61,8,Single,No Children,No ,0,1,0.8973847565760471
5363,0,basic_plan,HN7000S,Vars,Direct Channel,Good,Broadband Remote,36,6,Married,At Least One Children,No ,0,1,0.6334022497981022
5364,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,26,7,Married,No Children,No ,0,1,0.5928357054713337
5365,0,proffessional_plan,HN7000S,Web orders,Indirect Channel,No-Feedback,Broadband Remote,27,4,Married,No Children,Yes,0,1,0.9364674940633533
5366,0,proffessional_plan,DW6000,Web orders,Indirect Channel,Bad,Broadband Remote,46,6,Single,Not Identified,No ,0,0,0.08915312902379653
5367,0,basic_plan,HN9000,Retail/others,Indirect Channel,No-Feedback,Broadband Remote,42,5,Single,No Children,Yes,0,0,0.05385924437037962
5368,0,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,31,0,Single,No Children,Yes,0,0,0.2834625850840733
5369,0,Elite,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,22,0,Single,Not Identified,No ,0,0,0.4252487602831846
5370,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,47,9,Married,No Children,No ,0,1,0.5852714338765418
5371,0,basic_plan,HN9000,Web orders,Direct Channel,Bad,Broadband Remote,49,6,Not Identified,At Least One Children,No ,0,0,0.3044336202478404
5372,0,proffessional_plan,HN7000S,Web orders,Direct Channel,Bad,Broadband Remote,37,9,Single,No Children,Yes,0,0,0.16129325763853658
5373,0,basic_plan,DW4020,UNKNOWN-channel,Direct Channel,No-Feedback,Broadband Remote,40,0,Married,Not Identified,No ,0,0,0.14049604876672322
5374,0,basic_plan,DW4020,UNKNOWN-channel,Direct Channel,Bad,Spaceway,31,5,Single,No Children,No ,1,1,0.9959946316319742
